Gemnr,Gemeente,Bev_2020,van_datum,tot_datum,Totaal_Absoluut,Totaal_inc100000,Zkh_Absoluut,Zkh_inc100000,Overleden_Absoluut,Overleden_inc100000
986,Voerendaal,12475,5-8-2020,18-8-2020,1,8.0,0,0.0,0,0.0
626,Voorschoten,25596,5-8-2020,18-8-2020,5,19.5,0,0.0,0,0.0
285,Voorst,24552,5-8-2020,18-8-2020,9,36.7,0,0.0,0,0.0
865,Vught,26558,5-8-2020,18-8-2020,6,22.6,0,0.0,0,0.0
1949,Waadhoeke,46090,5-8-2020,18-8-2020,0,0.0,0,0.0,0,0.0
866,Waalre,17456,5-8-2020,18-8-2020,4,22.9,0,0.0,0,0.0
867,Waalwijk,48637,5-8-2020,18-8-2020,18,37.0,0,0.0,0,0.0
627,Waddinxveen,29291,5-8-2020,18-8-2020,13,44.4,0,0.0,0,0.0
289,Wageningen,39664,5-8-2020,18-8-2020,7,17.6,0,0.0,0,0.0
629,Wassenaar,26305,5-8-2020,18-8-2020,7,26.6,0,0.0,0,0.0
852,Waterland,17424,5-8-2020,18-8-2020,12,68.9,0,0.0,0,0.0
988,Weert,50105,5-8-2020,18-8-2020,5,10.0,0,0.0,0,0.0
457,Weesp,19738,5-8-2020,18-8-2020,6,30.4,0,0.0,0,0.0
1960,West Betuwe,51128,5-8-2020,18-8-2020,8,15.6,1,2.0,0,0.0
668,West Maas en Waal,19324,5-8-2020,18-8-2020,0,0.0,0,0.0,0,0.0
1969,Westerkwartier,63329,5-8-2020,18-8-2020,3,4.7,0,0.0,0,0.0
1701,Westerveld,19460,5-8-2020,18-8-2020,0,0.0,0,0.0,0,0.0
293,Westervoort,14971,5-8-2020,18-8-2020,4,26.7,0,0.0,0,0.0
1950,Westerwolde,25733,5-8-2020,18-8-2020,3,11.7,0,0.0,0,0.0
1783,Westland,110375,5-8-2020,18-8-2020,76,68.9,1,0.9,0,0.0
98,Weststellingwerf,25914,5-8-2020,18-8-2020,0,0.0,0,0.0,0,0.0
614,Westvoorne,14731,5-8-2020,18-8-2020,8,54.3,0,0.0,0,0.0
189,Wierden,24446,5-8-2020,18-8-2020,3,12.3,0,0.0,0,0.0
296,Wijchen,41110,5-8-2020,18-8-2020,9,21.9,0,0.0,0,0.0
1696,Wijdemeren,24358,5-8-2020,18-8-2020,8,32.8,0,0.0,0,0.0
352,Wijk bij Duurstede,23914,5-8-2020,18-8-2020,3,12.5,0,0.0,0,0.0
294,Winterswijk,28854,5-8-2020,18-8-2020,7,24.3,0,0.0,0,0.0
873,Woensdrecht,21876,5-8-2020,18-8-2020,8,36.6,0,0.0,0,0.0
632,Woerden,52299,5-8-2020,18-8-2020,13,24.9,0,0.0,0,0.0
880,Wormerland,16270,5-8-2020,18-8-2020,2,12.3,0,0.0,0,0.0
351,Woudenberg,13362,5-8-2020,18-8-2020,1,7.5,0,0.0,0,0.0
479,Zaanstad,156794,5-8-2020,18-8-2020,57,36.4,0,0.0,0,0.0
297,Zaltbommel,28881,5-8-2020,18-8-2020,7,24.2,0,0.0,0,0.0
473,Zandvoort,17116,5-8-2020,18-8-2020,28,163.6,0,0.0,0,0.0
50,Zeewolde,22653,5-8-2020,18-8-2020,0,0.0,0,0.0,0,0.0
355,Zeist,64905,5-8-2020,18-8-2020,23,35.4,0,0.0,0,0.0
299,Zevenaar,43750,5-8-2020,18-8-2020,1,2.3,0,0.0,0,0.0
637,Zoetermeer,125285,5-8-2020,18-8-2020,66,52.7,0,0.0,0,0.0
638,Zoeterwoude,8605,5-8-2020,18-8-2020,1,11.6,0,0.0,0,0.0
1892,Zuidplas,43885,5-8-2020,18-8-2020,21,47.9,0,0.0,0,0.0
879,Zundert,21829,5-8-2020,18-8-2020,2,9.2,0,0.0,0,0.0
301,Zutphen,47934,5-8-2020,18-8-2020,6,12.5,0,0.0,0,0.0
1896,Zwartewaterland,22685,5-8-2020,18-8-2020,2,8.8,0,0.0,0,0.0
642,Zwijndrecht,44737,5-8-2020,18-8-2020,36,80.5,0,0.0,0,0.0
193,Zwolle,128840,5-8-2020,18-8-2020,18,14.0,0,0.0,0,0.0
